21.489821933330784, -104.87666646093876
21.47827615998693, -104.88969708530739
21.502660044503866, -104.87810890251707
21.51340009282134, -104.87764737116508
21.515579698686746, -104.91060666946808
21.472066920585018, -104.88211386519613
21.480948408924444, -104.87126114354734
21.495517794422327, -104.79061720318725
21.491517477069532, -104.87522626422728
21.465263826222035, -104.87015466685011
21.5195234350405, -104.89500580626479
21.52495205299076, -104.9068271671501
21.52361320997911, -104.9237944744943
21.519045834332363, -104.8927594376728
21.52448239973417, -104.91387519752396
21.536717748257487, -104.86947231208974
21.52257635727792, -104.89477981393453
21.505636180262535, -104.87697967991446
21.529569287658674, -104.91980756621385
21.490280726991024, -104.85008334675115
21.49625182967813, -104.82153690184447
21.533875699911057, -104.87683751791519
21.664973345739444, -104.83876311343434
21.505147380274174, -104.91562071791589
21.478081624704213, -104.88272875554662
21.518529397875835, -104.86823199490607
21.522818271569328, -104.93064966484539
21.50188975604403, -104.88850282351916
21.563126856078494, -104.96137760301748
21.561756784277044, -104.883138012106
21.49772795076303, -104.90761392177437
21.597656762306734, -105.00167248345866
21.488302888362156, -104.86381824859556
21.47906994299662, -104.91005339151016
21.494451741728586, -104.90822779092561
21.464943916080614, -104.8438966285011
21.514917892639836, -104.92745816393473
21.533146485891326, -104.90346568853215
21.454238776739075, -104.90429267233878
21.487806979410706, -104.90073740607664
21.484087788935447, -104.87801789749297
21.4962991163156, -104.89530695810976
21.62262574616463, -104.71453406768012
21.464111459081664, -104.80111753125658
21.471996575190584, -104.88550524859606
21.492738850608244, -104.85153198650474
21.48604136023186, -104.83570471159913
21.49720370517224, -104.88310702413591
21.468331955596497, -104.88200026816321
21.737978148351687, -105.0758095935905
21.49858076906542, -104.8867384620907
21.469927155200857, -104.84737521976125
21.519913949333482, -104.8809888007314
21.69065926065153, -105.08709414491207
21.491617521136067, -104.884738950048
21.479526939367485, -104.84698871583593
21.475186065678603, -104.85376564926229
20.804240334319566, -104.40341668945253
21.488454964718393, -104.90747432381949
21.49033203420481, -104.8468606454568
21.47834053070083, -104.87219874507745
21.48432534951262, -104.8671408202111
21.475663381768875, -104.87080961953244
21.50249715345412, -104.9181146164915
21.491372623306052, -104.90257642109249
21.485036631909733, -104.90670220095149
21.51676721379826, -104.88048003412094
21.492594628655223, -104.904175803993
21.50492599821179, -104.86973357941362
21.51674085335634, -104.8701025653264
21.53264115343251, -104.93244823173558
21.490270500545417, -104.87271813319614
21.492303052487394, -104.87626339101422
21.52201179811989, -104.93747927730699
21.49021227697541, -104.83088224608818
21.478609133839758, -104.8995634408996
21.51425850348074, -104.94452541031168
21.463122427747575, -104.85291466948344
21.581024901080006, -104.82579191352778
21.498483794555032, -104.88059609777159
21.717025406149826, -104.68307567317719
21.636818181342523, -105.05969245842168
21.529944369095436, -104.89091864848218
21.624710723077268, -104.62526446675801
21.52200321262774, -104.96350461206043
21.725554465946068, -105.05843196619853
21.511646585988938, -104.87875175875679
21.52580545043392, -104.88572911165039
21.521282340794247, -104.89816710144862
21.525805981647185, -104.92726878940861
21.514681781630216, -104.8832292577144
21.49982581237189, -104.91760535396158
21.54552459309116, -104.95963875341857
21.470962134658365, -104.85252170000354
21.536415079835518, -104.89435631436858
21.41570044946465, -104.77512822175731
21.56293819800207, -104.93208192324629
21.521845005453176, -104.91869434669525
21.52236701170422, -104.91819357760676
21.48659327561018, -104.84110990912171
21.500688579493016, -104.9079647378292
21.500920572142345, -104.90512036047505
21.572146930746765, -104.98262393516261
21.452302065906178, -104.82479738293898
21.49976576881225, -104.90273323778356
21.517562317111327, -104.90633663028991
21.53760955559785, -104.87817339997356
21.512340200371334, -104.90437135738706
21.502110250056095, -104.88647931125907
21.466961961232954, -104.86668406931913
21.478562055940248, -104.8976310698303
21.496844358325045, -104.87458416070217
21.500782356590914, -104.87644669708295
21.49526100512956, -104.8737770369391
21.52696815779034, -104.923594525227
21.50168823682818, -104.87177082406821
21.516238249513187, -104.91729545094813
21.51758847959517, -104.9271014237967
21.58168149226268, -104.82529288723396
21.5839065129678, -104.83554916027276
21.52894276557895, -104.88760688224913
21.500963992793796, -104.90008867927469
21.471876677171046, -104.89100864367519
21.50443413223791, -104.86911668455845
21.506486688682042, -104.88425276238247
21.486453498863813, -104.87267912613115
21.495330883478697, -104.87384141024626
21.52752449407285, -104.93063812830108
21.481968102911217, -104.87525093218838
21.600260987405953, -104.81098317014302
21.517612509834628, -104.90097877221311
21.502755822937523, -104.87564495442075
21.48114770443464, -104.87952791257584
21.514409105445807, -104.91036189690219
21.52834918188148, -104.90344915520775
21.503613815596427, -104.90767667020197
21.52335872144717, -104.87839511281807
21.528377098177362, -104.89386188509953
21.47938832402193, -104.86553862490791
21.472544356876462, -104.8948214572343
21.499650738372655, -104.81996935310038
21.48294875124703, -104.85446238248036
21.50358374253328, -104.91959135184446
21.496329408142223, -104.89795741976053
21.48778101561692, -104.85565010976555
21.531489176959848, -104.87407530092017
21.486054853427632, -104.8324367348085
21.485652579991115, -104.83869095102425
21.72390206236301, -104.8809971020008
21.48505916389774, -104.88606497557215
21.472753287218318, -104.88863730840238
21.642723508682437, -105.03211949147597
21.48768116119816, -104.843653504421
21.49364184930541, -104.87739043557129
21.49005293976722, -104.90178111408463
21.469589713373228, -104.84968559330481
21.50182207092047, -104.82160508434688
21.444144419094265, -104.81239531267609
21.575240111600845, -104.89941720878417
21.50678182049277, -104.87143800817849
21.495892407966558, -104.83021979675102
21.550121888370132, -104.94785392926876
21.48019537547909, -104.86185230578201
21.456919260459216, -104.8220020579565
21.623598687589567, -104.9618820610776
21.518717218240884, -104.91293182558547
21.475720993229952, -104.87056784904858
21.5041011725724, -104.89952434767065
21.523434128266164, -104.87459052141614
21.49499196917542, -104.88062002956693
21.79834451436065, -104.84294000745538
21.516561312005276, -104.92207176713745
